id,matchtime,mainteam,visitteam,m_score,v_score
5857,2018-6-9,拉脱维,阿塞拜,1,3
5859,2018-3-23,拉脱维,法罗,1,1
5860,2018-2-3,拉脱维,韩国,0,1
5861,2017-10-11,拉脱维,安道尔,4,0
5862,2017-9-4,拉脱维,瑞士,0,3
5863,2017-6-13,拉脱维,爱沙尼,1,2
5864,2017-6-10,拉脱维,葡萄牙,0,3
5865,2016-10-11,拉脱维,匈牙利,0,2
5866,2016-10-8,拉脱维,法罗,0,2
5867,2016-9-3,拉脱维,卢森堡,3,1
5868,2016-6-2,拉脱维,立陶宛,2,1
5869,2015-10-14,拉脱维,哈萨克,0,1
5870,2015-9-6,拉脱维,捷克,1,2
5871,2015-6-13,拉脱维,荷兰,0,2
5872,2014-10-14,拉脱维,土耳其,1,1
5873,2014-10-11,拉脱维,冰岛,0,3
5874,2013-10-16,拉脱维,斯洛伐,2,2
5875,2013-9-7,拉脱维,立陶宛,2,1
5876,2013-6-8,拉脱维,波黑,0,5
5877,2012-10-17,拉脱维,列支敦,2,0
5878,2012-9-8,拉脱维,希腊,1,2
5879,2012-2-29,拉脱维,哈萨克,0,0
5880,2011-10-8,拉脱维,马耳他,2,0
5881,2011-9-7,拉脱维,希腊,1,1
5882,2011-8-11,拉脱维,芬兰,0,2
5883,2011-6-5,拉脱维,以色列,1,2
5884,2011-2-9,拉脱维,玻利维,2,1
5885,2010-10-13,拉脱维,格鲁吉,1,1
5886,2010-9-4,拉脱维,克罗地,0,3
5887,2009-10-15,拉脱维,摩尔多,3,2
5888,2009-9-10,拉脱维,瑞士,2,2
5889,2009-4-1,拉脱维,卢森堡,2,0
5891,2008-10-15,拉脱维,以色列,1,1
5892,2008-9-11,拉脱维,希腊,0,2
5894,2007-11-17,拉脱维,列支敦,4,1
5895,2007-9-9,拉脱维,北爱,1,0
5896,2007-8-23,拉脱维,摩尔多,1,2
5897,2007-6-7,拉脱维,丹麦,0,2
5902,2005-9-7,拉脱维,斯洛伐,1,1
5903,2005-8-17,拉脱维,俄罗斯,1,1
5907,2017-11-14,土库曼,中华台,2,1
5908,2017-10-10,土库曼,新加坡,2,1
5909,2017-6-13,土库曼,巴林,1,2
5910,2015-11-17,土库曼,阿曼,2,1
5911,2015-10-13,土库曼,关岛,1,0
5912,2015-10-8,土库曼,印度,2,1
5913,2015-6-16,土库曼,伊朗,1,1
5926,2008-6-14,土库曼,韩国,1,3
5927,2008-6-2,土库曼,朝鲜,0,0
5928,2008-3-26,土库曼,约旦,0,2
5937,2018-6-3,安道尔,佛得角,0,0
5938,2018-3-22,安道尔,列支敦,1,0
5939,2017-10-8,安道尔,葡萄牙,0,2
5941,2017-6-10,安道尔,匈牙利,1,0
5942,2017-3-26,安道尔,法罗,0,0
5943,2016-10-11,安道尔,瑞士,1,2
5944,2016-9-7,安道尔,拉脱维,0,1
5945,2016-3-28,安道尔,摩尔多,0,1
5947,2015-10-11,安道尔,比利时,1,4
5948,2015-6-13,安道尔,塞浦路,1,3
5950,2015-3-29,安道尔,波黑,0,3
5951,2014-10-14,安道尔,以色列,1,4
5952,2014-9-10,安道尔,威尔士,1,2
5953,2013-10-12,安道尔,罗马尼,0,4
5954,2013-9-11,安道尔,荷兰,0,2
5955,2013-3-23,安道尔,土耳其,0,2
5957,2012-10-17,安道尔,爱沙尼,0,1
5958,2012-9-8,安道尔,匈牙利,0,5
5959,2011-10-8,安道尔,爱尔兰,0,2
5960,2011-9-2,安道尔,亚美尼,0,3
5961,2011-3-27,安道尔,斯洛伐,0,1
5962,2010-10-9,安道尔,马其顿,0,2
5963,2010-9-4,安道尔,俄罗斯,0,2
5964,2009-10-14,安道尔,乌克兰,0,6
5965,2009-9-10,安道尔,哈萨克,1,3
5966,2009-4-2,安道尔,克罗地,0,2
5967,2008-9-11,安道尔,白俄,1,3
5968,2008-9-7,安道尔,英格兰,0,2
5970,2007-11-22,安道尔,俄罗斯,0,1
5971,2007-11-18,安道尔,爱沙尼,0,2
5978,2005-9-3,安道尔,芬兰,0,0
5990,2017-6-3,尼加拉,玻利维,0,1
5992,2017-1-21,尼加拉,伯利兹,3,1
6001,2015-9-9,尼加拉,牙买加,0,2
6006,2009-7-6,尼加拉,墨西哥,0,2
6012,2018-3-27,也门,尼泊尔,2,1
6013,2017-12-26,也门,巴林,0,1
6014,2017-10-10,也门,菲律宾,1,1
6015,2017-3-28,也门,塔吉克,2,1
6016,2017-3-22,也门,巴勒斯,0,1
6017,2016-6-8,也门,马尔代,2,0
6018,2015-11-17,也门,乌兹别,1,3
6019,2015-9-8,也门,巴林,0,4
6020,2015-6-16,也门,菲律宾,0,2
6021,2015-6-11,也门,朝鲜,0,1
6027,2013-11-15,也门,卡塔尔,1,4
6028,2013-2-6,也门,巴林,0,2
6034,2010-1-20,也门,巴林,3,0
6035,2010-1-6,也门,日本,2,3
6037,2009-1-28,也门,香港,1,0
6062,2016-3-25,斯威士兰,津巴布,1,1
6063,2015-11-14,斯威士兰,尼日利,0,0
6065,2015-9-6,斯威士兰,马拉维,2,2
6086,2018-1-24,卢旺达,利比亚,0,1
6087,2018-1-20,卢旺达,赤道几,1,0
6092,2016-6-4,卢旺达,莫桑比,2,3
6094,2016-3-29,卢旺达,毛里求斯,5,0
6101,2015-11-17,卢旺达,利比亚,1,3
6102,2015-9-5,卢旺达,加纳,0,1
6107,2013-6-16,卢旺达,阿尔及,0,1
6108,2013-3-24,卢旺达,马里,1,2
6117,2009-11-14,卢旺达,赞比亚,0,0
6118,2009-9-5,卢旺达,埃及,0,1
6120,2009-3-28,卢旺达,阿尔及,0,0
6132,2018-1-21,安哥拉,喀麦隆,1,0
6133,2018-1-17,安哥拉,布基纳,0,0
6142,2016-3-29,安哥拉,民刚果,0,2
6144,2015-11-13,安哥拉,南非,1,3
6147,2015-6-13,安哥拉,中非,4,0
6148,2014-11-15,安哥拉,加蓬,0,0
6149,2014-10-15,安哥拉,莱索托,4,0
6150,2014-9-10,安哥拉,布基纳,0,3
6152,2013-9-7,安哥拉,利比里,4,1
6155,2013-6-8,安哥拉,塞内加,1,1
6156,2013-1-20,安哥拉,摩洛哥,0,0
6158,2012-10-14,安哥拉,津巴布,2,0
6160,2012-5-30,安哥拉,马其顿,0,0
6166,2010-8-12,安哥拉,乌拉圭,0,2
6169,2010-1-24,安哥拉,加纳,0,1
6170,2010-1-18,安哥拉,阿尔及,0,0
6171,2010-1-15,安哥拉,马拉维,2,0
6172,2010-1-11,安哥拉,马里,4,4
6181,2017-10-10,缅甸,吉尔吉,2,2
6182,2017-10-5,缅甸,泰国,1,3
6184,2017-3-28,缅甸,印度,0,1
6185,2016-12-4,缅甸,泰国,0,2
6186,2016-11-26,缅甸,马来,1,0
6187,2016-11-23,缅甸,柬埔寨,3,1
6188,2016-11-20,缅甸,越南,1,2
6189,2016-11-14,缅甸,阿曼,0,3
6192,2016-6-3,缅甸,新加坡,0,1
6193,2016-5-28,缅甸,马来,0,0
6194,2015-10-13,缅甸,老挝,3,1
6195,2015-10-8,缅甸,黎巴嫩,0,2
6197,2015-6-16,缅甸,韩国,0,2
6205,2010-12-8,缅甸,菲律宾,0,0
6208,2008-12-9,缅甸,柬埔寨,3,2
6221,2017-6-10,博茨瓦,毛里塔尼,0,1
6224,2016-6-4,博茨瓦,乌干达,1,2
6225,2016-3-27,博茨瓦,科摩罗,2,1
6226,2015-11-14,博茨瓦,马里,2,1
6227,2015-10-14,博茨瓦,厄立特里,3,1
6229,2015-9-5,博茨瓦,布基纳,1,0
6235,2014-11-15,博茨瓦,突尼斯,0,0
6236,2014-10-11,博茨瓦,埃及,0,2
6237,2014-9-11,博茨瓦,塞内加,0,2
6239,2013-6-15,博茨瓦,中非,3,2
6240,2013-6-8,博茨瓦,埃塞俄,3,0
6241,2012-10-13,博茨瓦,马里,1,4
6243,2012-2-2,博茨瓦,马里,1,2
6244,2012-1-28,博茨瓦,几内亚,1,6
6262,2017-7-8,坦桑尼,莱索托,0,0
6265,2017-6-11,坦桑尼,莱索托,1,1
6268,2016-6-4,坦桑尼,埃及,0,2
6269,2015-11-14,坦桑尼,阿尔及,2,2
6270,2015-10-7,坦桑尼,马拉维,2,0
6271,2015-9-5,坦桑尼,尼日利,0,0
6277,2013-6-16,坦桑尼,科特迪,2,4
6278,2013-3-24,坦桑尼,摩洛哥,3,1
6285,2010-6-7,坦桑尼,巴西,1,5
6303,2017-11-14,科索沃,拉脱维,4,3
6304,2017-10-7,科索沃,乌克兰,0,2
6305,2017-9-6,科索沃,芬兰,0,1
6306,2017-6-12,科索沃,土耳其,1,4
6307,2017-3-25,科索沃,冰岛,1,2
6308,2016-10-7,科索沃,克罗地,0,6
6311,2017-11-14,香港,黎巴嫩,0,1
6312,2017-11-9,香港,巴林,0,2
6313,2017-10-10,香港,马来,2,0
6314,2017-10-5,香港,老挝,4,0
6316,2017-6-13,香港,朝鲜,1,1
6317,2017-6-7,香港,约旦,0,0
6344,2010-2-14,香港,中国,0,2
6350,2009-1-21,香港,巴林,1,3
6362,2017-9-5,所罗门,新西兰,2,2
6363,2017-6-9,所罗门,巴布亚新,3,2
6370,2018-1-24,赤道几,尼日利,1,3
6374,2016-3-28,赤道几,马里,0,1
6375,2015-11-15,赤道几,摩洛哥,1,0
6376,2015-6-14,赤道几,贝宁,1,1
6377,2015-2-7,赤道几,民刚果,0,0
6378,2015-2-6,赤道几,加纳,0,3
6379,2015-2-1,赤道几,突尼斯,1,1
6380,2015-1-26,赤道几,加蓬,2,0
6381,2015-1-21,赤道几,布基纳,0,0
6382,2015-1-17,赤道几,刚果,1,1
6383,2013-11-17,赤道几,西班牙,1,2
6384,2013-6-16,赤道几,突尼斯,1,1
6385,2013-3-24,赤道几,佛得角,0,3
6388,2012-2-5,赤道几,科特迪,0,3
6389,2012-1-30,赤道几,赞比亚,0,1
6390,2012-1-26,赤道几,塞内加,2,1
6391,2012-1-22,赤道几,利比亚,1,0
6397,2018-3-27,阿富汗,柬埔寨,2,1
6398,2017-10-10,阿富汗,约旦,3,3
6399,2017-6-6,阿富汗,马尔代,2,1
6400,2017-3-28,阿富汗,越南,1,1
6401,2017-3-23,阿富汗,新加坡,2,1
6402,2016-3-29,阿富汗,新加坡,2,1
6403,2015-11-12,阿富汗,柬埔寨,3,0
6404,2015-9-8,阿富汗,日本,0,6
6405,2015-6-11,阿富汗,叙利亚,0,6
6410,2016-9-7,危地马,圣文森特,9,3
6411,2016-6-2,危地马,委内瑞,1,1
6412,2016-5-29,危地马,亚美尼,1,7
6413,2016-3-26,危地马,美国,2,0
6415,2015-11-14,危地马,特立尼,1,2
6416,2015-10-14,危地马,萨尔瓦,1,1
6417,2015-9-9,危地马,安提瓜,2,0
6418,2015-7-13,危地马,墨西哥,0,0
6423,2013-2-7,危地马,哥伦比,1,4
6424,2012-10-13,危地马,牙买加,2,1
6425,2012-9-8,危地马,安提瓜,3,1
6426,2012-6-13,危地马,美国,1,1
6428,2011-6-14,危地马,格林纳,4,0
6429,2011-6-2,危地马,委内瑞,0,2
6430,2011-3-29,危地马,玻利维,1,1
6434,2008-10-12,危地马,特立尼,0,0
6435,2008-9-11,危地马,古巴,4,1
6436,2008-8-21,危地马,美国,0,1
6440,2007-6-10,危地马,萨尔瓦,1,0
6443,2005-9-8,危地马,美国,0,0
6454,2017-7-6,莱索托,津巴布,3,4
6460,2016-3-29,莱索托,塞舌尔,2,1
6462,2015-10-13,莱索托,科摩罗,1,1
6463,2015-9-6,莱索托,阿尔及,1,3
6472,2014-11-15,莱索托,布基纳,0,1
6473,2014-10-11,莱索托,安哥拉,0,0
6474,2014-9-11,莱索托,加蓬,1,1
6475,2013-6-16,莱索托,加纳,0,2
6476,2013-3-24,莱索托,赞比亚,1,1
6485,2017-6-10,布隆迪,南苏丹,3,0
6486,2016-6-4,布隆迪,塞内加,0,2
6487,2016-3-26,布隆迪,纳米比,1,3
6488,2015-11-12,布隆迪,民刚果,2,3
6490,2015-10-13,布隆迪,塞舌尔,2,0
6491,2015-9-5,布隆迪,尼日尔,2,0
6514,2016-6-5,科摩罗,布基纳,0,1
6515,2016-3-24,科摩罗,博茨瓦,1,0
6516,2015-11-13,科摩罗,加纳,0,0
6518,2015-9-5,科摩罗,乌干达,0,1
6524,2018-3-27,马尔代,不丹,7,0
6525,2017-10-10,马尔代,阿曼,1,3
6526,2017-3-28,马尔代,巴勒斯,0,3
6529,2016-6-2,马尔代,也门,0,2
6530,2016-3-29,马尔代,不丹,4,2
6534,2015-6-11,马尔代,卡塔尔,0,1
6553,2016-9-3,埃塞俄,塞舌尔,2,1
6554,2016-3-29,埃塞俄,阿尔及,3,3
6556,2015-11-14,埃塞俄,刚果,3,4
6560,2015-6-14,埃塞俄,莱索托,2,1
6562,2014-11-19,埃塞俄,马拉维,0,0
6563,2014-10-11,埃塞俄,马里,0,2
6566,2013-10-13,埃塞俄,尼日利,1,2
6568,2013-6-16,埃塞俄,南非,2,1
6569,2013-3-24,埃塞俄,博茨瓦,1,0
6570,2013-1-30,埃塞俄,尼日利,0,2
6572,2012-10-14,埃塞俄,苏丹,2,0
6589,2008-11-20,苏里南,海地,1,1
6590,2008-10-12,苏里南,哥斯达,1,4
6591,2008-9-11,苏里南,萨尔瓦,0,2
6596,2017-6-11,多尼亚,斐济,2,1
6614,2016-6-5,毛里求斯,加纳,0,2
6615,2016-3-26,毛里求斯,卢旺达,1,0
6616,2015-10-7,毛里求斯,肯尼亚,2,5
6617,2015-9-6,毛里求斯,莫桑比,1,0
6637,2016-3-23,南苏丹,贝宁,1,2
6638,2015-10-8,南苏丹,毛里塔尼,1,1
6640,2017-3-29,塔希提,巴布亚新,1,2
6644,2013-6-18,塔希提,尼日利,1,6
6651,2016-6-5,利比里,多哥,2,2
6652,2016-3-29,利比里,吉布提,5,0
6653,2015-11-13,利比里,科特迪,0,1
6654,2015-10-8,利比里,几内比绍,1,1
6655,2015-9-5,利比里,突尼斯,1,0
6657,2013-6-16,利比里,塞内加,0,2
6658,2013-3-24,利比里,乌干达,2,0
6673,2018-5-26,科威特,埃及,1,1
6674,2018-3-25,科威特,喀麦隆,1,3
6675,2017-12-28,科威特,阿联酋,0,0
6676,2017-12-26,科威特,阿曼,0,1
6677,2017-12-22,科威特,沙特,1,2
6678,2015-10-14,科威特,黎巴嫩,0,0
6679,2015-10-8,科威特,韩国,0,1
6680,2015-9-4,科威特,缅甸,9,0
6681,2015-1-13,科威特,韩国,0,1
6685,2013-11-19,科威特,泰国,3,1
6686,2013-11-15,科威特,黎巴嫩,0,0
6688,2013-3-27,科威特,伊朗,1,1
6691,2011-11-15,科威特,阿联酋,2,1
6692,2011-11-11,科威特,黎巴嫩,0,1
6693,2011-9-7,科威特,韩国,1,1
6697,2011-1-8,科威特,中国,0,2
6708,2010-1-6,科威特,澳大利,2,2
6710,2009-11-14,科威特,印尼,2,1
6717,2009-1-28,科威特,阿曼,0,1
6721,2008-6-15,科威特,阿联酋,2,3
6722,2008-6-9,科威特,叙利亚,4,2
6728,2017-11-14,尼泊尔,菲律宾,0,0
6729,2017-9-5,尼泊尔,塔吉克,1,2
6730,2017-6-13,尼泊尔,也门,0,0
6749,2017-1-22,伯利兹,洪都拉,0,1
6750,2017-1-16,伯利兹,哥斯达,0,3
6752,2015-9-9,伯利兹,加拿大,1,1
6762,2018-1-14,印尼,冰岛,1,4
6763,2018-1-11,印尼,冰岛,0,6
6766,2017-9-2,印尼,斐济,0,0
6767,2017-6-13,印尼,波多黎各,0,0
6769,2016-12-14,印尼,泰国,2,1
6770,2016-12-3,印尼,越南,2,1
6772,2016-9-6,印尼,马来,3,0
6778,2013-11-19,印尼,伊拉克,0,2
6779,2013-10-15,印尼,中国,1,1
6781,2013-3-23,印尼,沙特,1,2
6782,2012-11-28,印尼,新加坡,1,0
6783,2012-11-25,印尼,老挝,2,2
6785,2011-11-15,印尼,伊朗,1,4
6786,2011-10-11,印尼,卡塔尔,2,3
6787,2011-9-6,印尼,巴林,0,2
6789,2011-7-28,印尼,土库曼,4,3
6790,2010-12-29,印尼,马来,2,1
6791,2010-12-19,印尼,菲律宾,1,0
6792,2010-12-7,印尼,泰国,2,1
6793,2010-12-4,印尼,老挝,6,0
6794,2010-12-1,印尼,马来,5,1
6798,2010-10-8,印尼,乌拉圭,1,7
6799,2010-1-6,印尼,阿曼,1,2
6800,2009-11-18,印尼,科威特,1,1
6801,2009-1-28,印尼,澳大利,0,0
6802,2008-12-16,印尼,泰国,0,1
6803,2008-12-9,印尼,新加坡,0,2
6804,2008-12-7,印尼,柬埔寨,4,0
6805,2008-12-5,印尼,缅甸,3,0
6808,2007-7-18,印尼,韩国,0,1
6809,2007-7-10,印尼,巴林,2,1
6813,2017-11-19,斐济,爱沙尼,0,2
6814,2017-6-7,斐济,多尼亚,2,2
6823,2017-6-13,巴布亚新,所罗门,1,2
6831,2017-11-14,柬埔寨,约旦,0,1
6832,2017-11-9,柬埔寨,缅甸,1,2
6833,2017-9-5,柬埔寨,越南,1,2
6834,2017-6-13,柬埔寨,阿富汗,1,0
6835,2017-6-8,柬埔寨,印尼,0,2
6836,2017-3-22,柬埔寨,印度,2,3
6838,2016-11-26,柬埔寨,越南,1,2
6844,2016-6-7,柬埔寨,中华台,2,0
6846,2015-11-17,柬埔寨,日本,0,2
6847,2015-9-8,柬埔寨,叙利亚,0,6
6848,2015-6-16,柬埔寨,阿富汗,0,1
6849,2015-6-11,柬埔寨,新加坡,0,4
6867,2015-9-5,格林纳,海地,1,3
6871,2011-6-11,格林纳,洪都拉,1,7
6875,2018-3-23,新加坡,马尔代,3,2
6876,2017-11-14,新加坡,巴林,0,3
6877,2017-11-9,新加坡,黎巴嫩,0,1
6878,2017-9-5,新加坡,土库曼,1,1
6879,2017-8-31,新加坡,香港,1,1
6880,2017-6-13,新加坡,阿根廷,0,6
6882,2016-11-25,新加坡,印尼,1,2
6883,2016-11-13,新加坡,柬埔寨,1,0
6884,2016-10-7,新加坡,马来,0,0
6886,2015-11-17,新加坡,叙利亚,1,2
6887,2015-11-12,新加坡,日本,0,3
6888,2015-10-13,新加坡,柬埔寨,2,1
6889,2015-10-8,新加坡,阿富汗,1,0
6891,2015-3-31,新加坡,关岛,2,2
6892,2014-11-29,新加坡,马来,1,3
6893,2014-11-26,新加坡,缅甸,4,2
6894,2014-11-23,新加坡,泰国,1,2
6897,2014-2-4,新加坡,约旦,1,3
6898,2013-10-15,新加坡,叙利亚,2,1
6899,2013-8-14,新加坡,阿曼,0,2
6900,2012-12-19,新加坡,泰国,3,1
6901,2012-12-12,新加坡,菲律宾,1,0
6902,2012-12-1,新加坡,老挝,4,3
6904,2011-11-15,新加坡,中国,0,4
6905,2011-10-11,新加坡,约旦,0,3
6906,2011-9-6,新加坡,伊拉克,0,2
6907,2011-7-23,新加坡,马来,5,3
6909,2010-12-5,新加坡,缅甸,2,1
6910,2010-12-2,新加坡,菲律宾,1,1
6912,2010-1-6,新加坡,伊朗,1,3
6914,2009-11-14,新加坡,泰国,1,3
6917,2009-7-26,新加坡,利物浦,0,5
6918,2009-1-28,新加坡,约旦,2,1
6919,2008-12-21,新加坡,越南,0,1
6920,2008-12-7,新加坡,缅甸,3,1
6921,2008-12-5,新加坡,柬埔寨,5,0
6923,2008-6-14,新加坡,沙特,0,2
6924,2008-6-2,新加坡,乌兹别,3,7
6932,2018-3-22,马来,蒙古,2,2
6933,2017-11-13,马来,朝鲜,1,4
6934,2017-9-5,马来,香港,1,1
6936,2017-6-13,马来,黎巴嫩,1,2
6937,2016-11-23,马来,越南,0,1
6938,2016-11-20,马来,柬埔寨,3,2
6940,2016-10-11,马来,阿富汗,1,1
6941,2016-6-2,马来,东帝汶,3,0
6944,2015-11-17,马来,阿联酋,1,2
6945,2015-9-8,马来,沙特,0,3
6946,2015-6-16,马来,巴勒斯,0,6
6947,2015-6-11,马来,东帝汶,1,1
6949,2014-12-20,马来,泰国,3,2
6950,2014-12-7,马来,越南,1,2
6951,2014-11-26,马来,泰国,2,3
6952,2014-11-23,马来,缅甸,0,0
6953,2013-11-19,马来,卡塔尔,0,1
6954,2013-10-15,马来,巴林,1,1
6956,2013-3-22,马来,也门,2,1
6957,2012-12-9,马来,泰国,1,1
6958,2012-12-1,马来,印尼,2,0
6959,2012-11-28,马来,老挝,4,1
6960,2012-11-25,马来,新加坡,0,3
6964,2011-7-28,马来,新加坡,1,1
6965,2010-12-26,马来,印尼,3,0
6966,2010-12-15,马来,越南,2,0
6967,2010-12-7,马来,老挝,5,1
6970,2009-11-18,马来,乌兹别,1,3
6973,2009-1-21,马来,阿联酋,0,5
6974,2008-12-8,马来,越南,2,3
6975,2008-12-6,马来,老挝,3,0
6978,2007-7-10,马来,中国,1,5
6985,2016-3-30,冈比亚,毛里塔尼,0,0
6986,2015-10-10,冈比亚,纳米比,1,1
6987,2015-9-7,冈比亚,喀麦隆,0,1
6989,2013-9-8,冈比亚,坦桑尼,2,0
6990,2013-6-9,冈比亚,科特迪,0,3
7001,2016-9-3,圣文森特,美国,0,6
7002,2016-3-26,圣文森特,特立尼,2,3
7003,2015-11-18,圣文森特,危地马,0,4
7012,2016-5-22,波多黎各,美国,1,3
7015,2012-8-16,波多黎各,西班牙,1,2
7019,2015-11-14,乍得,埃及,1,0
7031,2018-6-4,摩尔多,亚美尼,0,0
7032,2018-1-27,摩尔多,韩国,0,1
7033,2017-10-10,摩尔多,奥地利,0,1
7034,2017-9-6,摩尔多,威尔士,0,2
7035,2017-6-11,摩尔多,格鲁吉,2,2
7036,2016-10-10,摩尔多,爱尔兰,1,3
7037,2016-10-7,摩尔多,塞尔维,0,3
7038,2015-10-10,摩尔多,俄罗斯,1,2
7039,2015-9-9,摩尔多,黑山,0,2
7040,2015-3-28,摩尔多,瑞典,0,2
7041,2014-11-16,摩尔多,列支敦,0,1
7042,2014-10-10,摩尔多,奥地利,1,2
7043,2014-5-27,摩尔多,加拿大,1,1
7047,2013-10-11,摩尔多,圣马力,3,0
7049,2013-6-8,摩尔多,波兰,1,1
7050,2013-3-23,摩尔多,黑山,0,1
7052,2012-10-13,摩尔多,乌克兰,0,0
7053,2012-9-8,摩尔多,英格兰,0,5
7054,2012-2-29,摩尔多,白俄,0,0
7055,2011-10-12,摩尔多,圣马力,4,0
7056,2011-9-7,摩尔多,匈牙利,0,2
7057,2011-6-4,摩尔多,瑞典,1,4
7058,2010-10-9,摩尔多,荷兰,0,1
7059,2010-9-4,摩尔多,芬兰,2,0
7064,2009-9-10,摩尔多,希腊,1,1
7065,2009-9-5,摩尔多,卢森堡,0,0
7066,2009-3-29,摩尔多,瑞士,0,2
7068,2008-9-11,摩尔多,以色列,1,2
7069,2008-9-6,摩尔多,拉脱维,1,2
7072,2007-11-18,摩尔多,匈牙利,3,0
7073,2007-10-14,摩尔多,土耳其,1,1
7074,2007-9-9,摩尔多,挪威,0,1
7080,2005-9-8,摩尔多,斯洛文,1,2
7092,2017-12-3,老挝,东帝汶,2,1
7093,2017-12-1,老挝,菲律宾,1,3
7095,2016-10-11,老挝,马尔代,1,1
7096,2016-6-2,老挝,印度,0,1
7098,2015-11-17,老挝,韩国,0,5
7099,2015-10-8,老挝,马来,1,3
7100,2015-9-8,老挝,科威特,0,2
7101,2015-6-16,老挝,黎巴嫩,0,2
7102,2015-6-11,老挝,缅甸,2,2
7111,2011-7-28,老挝,中国,1,6
7119,2017-10-7,列支敦,以色列,0,1
7120,2017-9-6,列支敦,西班牙,0,8
7121,2017-3-25,列支敦,马其顿,0,3
7122,2016-11-13,列支敦,意大利,0,4
7123,2016-10-7,列支敦,阿尔巴,0,2
7124,2016-3-29,列支敦,法罗,2,3
7125,2015-10-10,列支敦,瑞典,0,2
7126,2015-9-9,列支敦,俄罗斯,0,7
7127,2015-6-14,列支敦,摩尔多,1,1
7129,2015-3-28,列支敦,奥地利,0,5
7130,2014-10-10,列支敦,黑山,0,0
7131,2014-5-22,列支敦,白俄,1,5
7132,2013-11-20,列支敦,爱沙尼,0,3
7133,2013-9-7,列支敦,希腊,0,1
7135,2013-6-8,列支敦,斯洛伐,1,1
7136,2013-3-23,列支敦,拉脱维,1,1
7138,2012-10-13,列支敦,立陶宛,0,2
7139,2012-9-8,列支敦,波黑,1,8
7140,2011-10-9,列支敦,苏格兰,0,1
7141,2011-8-11,列支敦,瑞士,1,2
7142,2011-6-4,列支敦,立陶宛,2,0
7143,2010-10-13,列支敦,捷克,0,2
7144,2010-9-4,列支敦,西班牙,0,4
7145,2009-10-15,列支敦,威尔士,0,2
7146,2009-10-11,列支敦,阿塞拜,0,2
7147,2009-9-10,列支敦,芬兰,1,1
7148,2009-8-13,列支敦,葡萄牙,0,3
7149,2009-4-2,列支敦,俄罗斯,0,1
7151,2008-9-7,列支敦,德国,0,6
7152,2007-10-18,列支敦,冰岛,3,0
7153,2007-10-14,列支敦,瑞典,0,3
7161,2006-6-3,列支敦,多哥,0,1
7163,2005-9-8,列支敦,卢森堡,3,0
7169,2016-10-8,古巴,美国,0,2
7173,2015-7-16,古巴,危地马,1,0
7175,2013-7-17,古巴,伯利兹,4,0
7177,2012-9-8,古巴,洪都拉,0,3
7178,2012-6-9,古巴,加拿大,0,1
7179,2011-6-10,古巴,墨西哥,0,5
7180,2008-10-16,古巴,危地马,2,1
7181,2008-9-7,古巴,美国,0,1
7182,2008-8-21,古巴,特立尼,1,3
7184,2007-6-14,古巴,洪都拉,0,5
7187,2012-10-13,圭亚那,墨西哥,0,5
7188,2012-9-12,圭亚那,萨尔瓦,2,3
7189,2012-6-13,圭亚那,哥斯达,0,4
7194,2017-11-14,不丹,阿曼,2,4
7195,2017-9-5,不丹,巴勒斯,0,2
7196,2017-6-13,不丹,马尔代,0,2
7197,2016-10-10,不丹,孟加拉,3,1
7200,2015-10-8,不丹,马尔代,3,4
7201,2015-6-16,不丹,中国,0,6
7203,2018-3-23,马耳他,卢森堡,0,1
7204,2017-11-12,马耳他,爱沙尼,0,3
7205,2017-10-6,马耳他,立陶宛,1,1
7206,2017-9-2,马耳他,英格兰,0,4
7207,2017-3-27,马耳他,斯洛伐,1,3
7208,2016-11-16,马耳他,冰岛,0,2
7209,2016-11-12,马耳他,斯洛文,0,1
7210,2016-9-5,马耳他,苏格兰,1,5
7211,2016-3-24,马耳他,摩尔多,0,0
7212,2015-10-14,马耳他,克罗地,0,1
7213,2015-9-6,马耳他,阿塞拜,2,2
7214,2015-6-13,马耳他,保加利,0,1
7215,2015-6-9,马耳他,立陶宛,2,0
7216,2014-10-14,马耳他,意大利,0,1
7217,2014-10-11,马耳他,挪威,0,3
7218,2013-11-20,马耳他,法罗,3,2
7219,2013-10-12,马耳他,捷克,1,4
7220,2013-9-11,马耳他,保加利,1,2
7221,2013-9-7,马耳他,丹麦,1,2
7222,2013-3-27,马耳他,意大利,0,2
7224,2012-9-8,马耳他,亚美尼,0,1
7225,2012-3-1,马耳他,列支敦,2,1
7226,2011-10-12,马耳他,以色列,0,2
7227,2011-9-7,马耳他,格鲁吉,1,1
7228,2011-9-3,马耳他,克罗地,1,3
7229,2011-3-27,马耳他,希腊,0,1
7230,2011-2-10,马耳他,瑞士,0,0
7231,2010-9-8,马耳他,拉脱维,0,2
7234,2009-11-19,马耳他,保加利,1,4
7236,2009-9-10,马耳他,瑞典,0,1
7239,2009-3-29,马耳他,丹麦,0,3
7240,2009-2-12,马耳他,阿尔巴,0,0
7242,2008-10-16,马耳他,匈牙利,0,1
7243,2008-9-7,马耳他,葡萄牙,0,4
7247,2007-11-22,马耳他,挪威,1,4
7248,2007-10-18,马耳他,摩尔多,2,3
7250,2007-9-9,马耳他,土耳其,2,2
7274,2017-12-4,蒙古,印尼,2,3
7284,2016-3-23,圣多美,利比亚,2,1
7286,2015-9-5,圣多美,摩洛哥,0,3
